12411	2145
12413	3386
12414	1501
12416	2649
12418	1583
12419	3366
12420	1493
12422	2184
12426	2384
12427	3506
12428	1109
12429	3418
12430	1165
12431	1974
12433	3690
12434	1364
12435	1952
12436	1365
12437	1208
12439	1629
12440	2650
12442	1290
12443	3057
12447	3338
12448	3784
12450	1629
12453	1922
12454	2322
12455	1124
12456	1227
12457	3893
12461	2781
12462	3106
12465	3048
12471	2065
12475	1158
12477	1333
12478	2479
12481	3162
12484	3148
12485	2618
12486	1506
12487	2660
12488	1012
12495	2481
12496	3309
12497	2860
12498	2432
12501	3989
12505	3332
12507	2835
12511	1635
12514	1096
12515	2932
12517	2928
12518	3880
12519	3144
12521	3259
12522	3786
12524	1121
12525	1622
12526	3315
12528	3267
12530	1710
12533	2434
12534	2292
12535	1902
12537	3111
12540	2471
12544	3691
12545	3887
12546	1105
12548	1207
12551	3305
12555	2964
12556	1519
12557	1982
12558	1775
12559	2097
12561	2259
12564	3444
12569	2055
12570	1656
12573	2008
12576	1592
12577	1206
12578	1609
12579	3129
12580	1431
12581	2987
12582	2736
12585	3994
12589	2333
12590	2951
12591	2845
12592	3481
12593	3842
12594	2314
12596	3724
12597	2964
12598	3024
12599	1928
12600	2500
12601	1465
12604	1921
12607	3476
12610	1038
12613	1818
12614	3324
12615	2343
12616	2863
12618	3951
12619	1991
12620	2827
12621	2156
12627	1414
12631	2367
12632	2765
12639	1180
12641	1485
12642	2775
12644	3259
12647	2057
12648	1215
12649	2281
12650	1942
12651	1215
12652	1027
12654	1199
12656	2975
12657	3916
12658	2431
12660	1010
12663	3400
12664	3593
12666	1443
12667	1757
12669	1568
12671	1505
12675	2475
12677	3477
12679	2734
12682	2589
12685	3620
12688	1962
12690	3864
12691	3539
12694	1680
12695	3245
12696	1925
12697	1978
12698	1231
12700	2311
12701	1209
12702	3323
12704	3847
12707	2190
12709	3844
12710	3838
12711	3349
12712	2907
12714	2082
12716	2933
12718	1298
12720	2085
12721	2134
12723	1930
12724	1792
12725	1923
12726	2361
12727	2135
12728	3813
12729	2428
12733	2831
12734	2087
12737	1394
12738	3510
12739	1788
12741	1477
12743	3931
12744	1282
12745	1532
12746	2418
12748	3872
12750	3010
12751	1924
12753	2280
12755	3928
12756	2559
12759	2283
12762	3149
12764	3465
12765	1141
12772	2852
12777	1062
12779	1829
12780	1925
12781	2483
12782	1874
12783	1583
12784	2039
12785	2488
12786	2769
12787	3789
12788	1007
12791	2750
12792	1365
12793	1674
12794	1135
12797	3282
12800	3972
12802	1615
12803	3395
12808	2761
12809	3381
12812	1240
12815	3223
12817	1576
12821	2960
12824	2818
12825	3697
12829	2960
12832	2536
12834	2024
12835	3712
12836	2424
12838	2086
12839	3157
12840	2353
12844	3722
12845	3855
12846	3144
12847	1679
12851	1800
12852	1676
12853	2418
12854	1131
12857	3941
12860	3477
12861	3566
12862	1628
12863	3447
12864	3737
12865	3876
12867	1878
12868	2691
12869	1798
12870	1465
12871	2873
12873	2407
12876	3490
12880	3920
12881	1559
12883	1865
12885	1381
12889	1844
12890	2949
12892	3425
12896	1272
12897	2615
12898	2391
12899	2802
12901	2945
12902	1888
12904	1045
12907	2022
12909	1271
12912	2443
12913	3222
12914	1460
12915	3792
12916	3701
12917	3740
12918	3763
12921	2377
12922	3407
12923	1728
12925	3667
12926	1205
12927	2210
12928	2282
12930	1425
12932	3392
12935	3094
12937	2151
12938	3123
12939	2516
12941	1405
12944	3056
12945	3715
12948	1962
12949	1654
12952	2995
12953	1926
12954	1939
12955	2042
12957	3749
12958	3786
12959	1441
12961	3803
12962	1110
12965	3734
12966	3159
12967	2717
12968	3237
12969	2672
12970	3976
12972	1985
12974	1884
12975	2406
12977	2662
12979	1080
12980	1319
12982	2574
12983	3502
12985	1848
12987	2357
12988	2582
12990	1015
12991	2574
12994	3148
12995	3514
12996	1970
12998	1946
12999	3108
13001	1666
13002	2697
13003	1365
13004	1473
13005	1719
13006	2825
13009	2368
13011	2392
13015	3896
13018	3679
13019	1293
13020	2147
13022	1626
13023	2648
13024	2780
13025	2383
13026	3182
13033	1625
13034	1158
13036	1407
13040	1535
13042	1591
13043	2033
13045	1342
13046	1284
13047	3107
13049	1280
13050	2721
13051	3164
13052	3590
13053	2480
13055	2795
13059	2825
13061	3028
13062	1661
13063	2202
13064	1098
13065	1713
13066	1184
13067	3367
13068	1539
13070	2374
13071	3289
13072	2571
13073	3193
13075	2629
13079	3810
13080	3836
13084	3142
13086	2923
13087	1894
13088	3357
13089	2072
13090	2482
13091	3147
13092	2812
13093	2713
13094	3406
13097	3795
13099	3794
13100	2517
13101	3757
13102	3133
13103	3210
13104	2174
13105	2598
13107	1856
13108	1129
13109	3430
13112	1748
13114	3677
13117	3684
13119	3417
13120	1590
13121	3170
13123	1381
13124	3363
13125	1420
13126	2831
13129	3732
13130	1654
13131	2571
13137	2682
13139	3748
13142	1559
13143	3272
13144	1383
13145	2671
13149	3888
13150	2302
13152	1219
13153	3824
13155	1674
13156	1084
13157	3153
13159	2799
13160	1245
13161	1792
13162	3552
13163	2645
13165	2890
13167	3040
13168	3251
13170	2652
13172	1434
13174	1994
13177	3803
13178	3652
13179	2756
13184	1195
13185	1973
13189	1204
13191	3922
13192	3569
13193	3674
13194	2997
13196	3038
13197	3736
13198	3312
13199	3979
13200	2368
13201	3228
13204	3003
13205	1066
13207	2226
13215	1003
13219	2891
13220	2896
13221	1304
13222	2623
13223	1466
13224	1880
13225	1518
13226	1803
13228	3381
13229	3528
13230	3804
13232	1600
13233	2059
13234	1686
13235	2049
13236	2164
13237	1873
13238	2734
13239	3220
13240	3813
13241	1640
13242	3759
13244	1385
13246	2299
13247	2615
13249	1652
13250	3330
13251	1794
13257	2785
13259	3675
13262	1902
13264	1834
13268	3092
13272	3094
13275	1308
13276	2850
13277	2154
13279	1540
13280	1915
13281	1423
13282	3646
13283	1042
13286	1423
13287	3692
13288	1057
13289	3069
13291	2952
13293	1275
13294	1979
13296	3604
13297	3656
13301	1003
13304	2105
13306	2666
13307	2071
13310	2266
13311	2636
13312	2620
13313	2586
13315	1177
13316	1387
13318	1949
13319	1916
13320	2209
13322	2089
13323	3853
13324	1629
13325	3204
13327	2165
13328	3734
13329	1854
13330	1700
13332	3178
13333	3600
13334	1828
13336	1614
13338	2610
13339	1994
13344	3060
13346	2318
13347	2087
13350	1731
13351	2502
13353	2696
13355	2786
13356	3444
13357	1038
13361	2187
13362	2947
13363	3635
13364	3422
13368	1999
13369	1025
13370	2717
13371	1635
13372	3387
13373	3350
13374	1579
13375	3546
13377	3107
13378	2894
13380	1705
13382	1313
13383	2517
13386	3547
13387	1323
13388	1608
13390	1731
13392	2595
13394	2484
13395	1183
13396	2391
13400	3426
13401	3494
13402	1415
13403	3418
13404	2534
13405	1976
13407	3078
13410	3792
13411	3629
13412	1332
13415	3509
13416	2993
13418	3926
13419	3334
13422	3361
13423	1606
13425	2959
13426	1603
13427	1649
13428	2752
13429	2234
13430	2398
13431	2946
13433	3932
13434	1327
13436	1853
13438	1975
13439	2680
13441	1646
13442	3044
13443	1235
13444	1490
13445	2698
13446	2947
13447	3622
13451	2633
13453	3130
13454	1649
13457	2026
13458	3383
13459	2151
13462	2131
13464	3822
13465	1730
13467	2339
13468	1221
13471	1740
13473	3598
13475	2973
13476	3192
13478	1675
13479	1888
13481	3283
13482	1762
13483	3523
13486	1736
13487	2782
13490	2435
13491	3235
13495	3469
13499	1105
13503	3804
13505	3755
13506	2757
13507	2733
13509	3916
13510	3046
13514	2350
13516	3105
13517	3545
13518	2179
13520	3261
13521	1791
13523	2528
13524	2795
13526	3533
13527	2607
13528	1508
13529	3921
13532	1997
13533	2994
13534	3525
13535	3143
13536	3971
13537	2373
13538	3561
13539	3327
13541	3630
13542	2552
13543	3259
13544	2085
13545	3030
13546	2150
13547	1096
13549	3648
13552	3083
13557	3584
13559	2961
13565	2433
13568	1186
13570	1496
13571	2867
13572	2179
13574	2321
13575	1660
13576	3630
13578	1227
13579	1151
13580	3348
13581	2795
13582	1550
13587	1845
13588	2507
13589	1712
13590	1469
13591	1476
13592	3700
13594	3469
13596	3887
13600	3581
13601	1736
13602	1516
13605	1880
13606	1425
13607	2444
13609	2691
13610	2815
13612	1338
13613	2692
13614	3545
13617	1929
13618	1061
13619	1198
13620	1854
13622	1892
13623	2029
13624	1352
13629	2084
13631	2645
13632	1012
13635	2699
13636	1535
13639	2712
13642	1347
13643	3244
13644	2058
13645	2279
13646	3207
13648	3359
13649	1190
13650	3236
13652	1461
13653	1729
13654	3018
13655	1315
13658	2566
13660	1441
13662	3765
13663	2730
13664	3550
13666	2191
13668	1744
13672	2153
13680	1853
13681	2626
13682	1122
13683	2499
13685	1727
13686	2341
13687	2689
13688	2227
13690	2563
13691	3926
13692	3925
13693	1300
13694	1272
13698	3883
13699	2708
13701	3318
13703	2793
13704	2802
13705	1283
13706	2954
13707	2275
13708	3475
13709	2722
13710	1816
13713	1189
13714	2345
13715	2494
13716	2811
13717	1728
13719	1793
13721	1440
13722	3009
13723	2447
13724	3210
13725	1110
13728	2619
13729	2436
13732	3610
13733	1006
13736	3168
13737	3113
13738	1785
13739	3064
13740	2422
13741	3471
13743	1853
13744	2999
13745	1468
13746	2237
13747	3057
13748	2347
13751	3426
13752	2955
13753	3104
13755	2829
13757	2070
13759	3819
13761	1220
13763	1861
13764	1123
13766	2668
13767	2701
13769	2244
13771	3742
13772	2114
13773	2945
13774	2036
13776	3128
13782	3879
13783	2777
13784	1287
13785	2561
13791	1260
13794	3863
13795	3768
13796	2520
13797	3002
13798	3578
13800	3506
13802	1467
13803	2344
13806	2656
13809	3974
13811	2295
13815	3691
13817	1300
13819	2880
13820	3132
13821	2017
13827	3677
13832	1442
13833	2040
13839	2818
13842	3144
13843	2249
13845	3337
13846	2274
13851	1867
13858	3901
13859	2885
13860	3555
13861	3295
13862	3792
13864	3435
13867	3249
13868	1603
13869	1131
13870	2369
13873	2775
13874	2400
13875	1302
13876	2836
13877	3892
13879	2225
13880	2483
13881	3424
13882	2656
13883	1937
13884	3203
13888	1514
13889	2031
13893	3458
13900	3197
13901	2957
13905	3052
13907	2593
13908	1251
13909	1643
13912	1939
13917	1594
13918	2123
13919	1963
13920	2614
13925	2234
13926	1262
13927	3399
13928	1167
13929	1517
13932	2313
13933	1733
13934	3319
13935	2242
13936	1066
13937	3365
13940	3658
13941	1411
13942	2954
13946	1673
13949	2531
13950	2756
13951	1590
13952	3641
13956	3867
13959	2265
13960	2406
13963	2305
13964	3131
13965	2797
13966	3512
13969	2553
13971	3175
13972	1392
13973	2512
13975	1685
13976	3041
13978	1583
13979	3182
13980	3809
13981	1028
13983	1088
13985	3777
13986	1305
13992	3950
13994	1480
13995	2734
13997	3774
13999	2902
14000	2344
14001	3010
14002	3566
14004	2393
14005	3185
14006	1045
14008	3760
14011	3087
14012	1083
14013	3188
14014	2240
14015	2249
14018	2639
14019	2588
14021	1418
14022	1414
14023	3482
14024	3681
14025	1086
14026	1079
14027	1351
14030	2962
14032	2593
14037	2547
14038	2119
14039	2768
14040	2504
14041	1288
14042	1834
14043	1823
14045	3207
14046	1300
14047	3033
14050	1870
14051	2956
14052	3567
14053	2929
14054	3144
14058	1875
14060	2231
