2	57
3	80
4	72
5	81
6	60
7	57
8	51
9	50
10	62
11	64
12	63
13	64
14	63
15	74
16	55
17	73
18	67
19	58
20	68
21	62
22	68
23	40
24	71
25	49
26	68
27	61
28	70
29	81
30	72
31	63
32	65
33	76
34	57
35	74
36	64
37	63
38	54
39	64
40	44
41	50
42	52
43	75
44	71
45	64
46	64
47	66
48	65
49	54
50	80
51	53
52	46
53	55
54	61
55	63
56	58
57	67
58	57
59	65
60	71
61	51
62	67
63	67
64	58
65	64
66	68
67	53
68	73
69	42
70	52
71	78
72	57
73	71
74	60
75	74
76	64
77	71
78	64
79	62
80	58
81	60
82	56
83	55
84	67
85	68
86	67
87	55
88	66
89	59
90	53
91	73
92	62
93	62
94	64
95	56
